,idNum,IPCNum,description,title
790,CN105615871A,A61B5/0402,本发明披露了一种能够测量人体体重、人体电阻、以及人体生物电势的装置，并且，根据本发明的人体信息测量装置可根据这些数据计算出人体的体脂率、体内含水率、心电图等相关健康信息，特别地，本发明可通过一台设备实现上述功能，从而降低了以往采购多套设备的成本，并且使用者只需要站在本发明所揭示的测量装置上，双手依然可以操作手机或其他智能终端，并在终端上看到相应的测量结果和分析结果，因此，与需要手持的传统测量设备相比，本发明的操作体验更佳。特别地，使用者跟根据对心电测量精确性的要求，来选择性购买本发明的辅助测量配件。,用于测量人体信息的装置
791,CN105615872A,A61B5/0402,本发明披露了一种能够测量人体体重、人体电阻、以及人体生物电势的装置，并且，根据本发明的人体信息测量装置可根据这些数据计算出人体的体脂率、体内含水率、心电图等相关健康信息，特别地，本发明可通过一台设备实现上述功能，从而降低了以往采购多套设备的成本，并且使用者只需要站在本发明所揭示的测量装置上，双手依然可以操作手机或其他智能终端，并在终端上看到相应的测量结果和分析结果，因此，与需要手持的传统测量设备相比，本发明的操作体验更佳。,用于测量人体信息的装置
792,CN105632239A,G08G1/14,本发明公开了一种车位感应系统，包括总控制系统、手机终端、车位显示器、雷达系统、车位感应器和计时系统，所述总控系统与手机终端、车位显示器、雷达系统、计时系统分别连接，所述车位显示器与所述车位感应器连接；集计算机数据与图像处理技术、电子控制技术于一体，实现了开放的道路停车位的高度自动化和智能化管理，提高了使用者的停车效率，让交警们对于道路停车位的管理变得高效便捷、准确公正，也避免了难以停车造成的道路拥堵问题，并且在雷达系统的作用下，扩大了障碍物的检测范围，尤其是盲区，减小了事故的发生率，保证了停车的准确率。,一种车位感应系统
793,CN105632237A,G08G1/14,"本发明公开了一种车位感应系统,包括总控制系统、手机终端、车位显示器、车位感应器和计时系统，所述总控系统与手机终端、车位显示器、计时系统分别连接，所述车位显示器与所述车位感应器连接；集计算机数据与图像处理技术、电子控制技术于一体，实现了开放的道路停车位的高度自动化和智能化管理，提高了使用者的停车效率，让交警们对于道路停车位的管理变得高效便捷、准确公正，也避免了难以停车造成的道路拥堵问题，减小了事故的发生率，保证了停车的准确率，能够准确的记录停车时间，辅助管理人员提高工作效率。",一种车位感应系统
794,CN105632240A,G08G1/14,本发明公开了一种车位感应系统，包括总控制系、手机终端、车位显示器、雷达系统、车位感应器，所述总控系统与手机终端、车位显示器、雷达系统分别连接，所述车位显示器与所述车位感应器连接；集计算机数据与图像处理技术、电子控制技术于一体，实现了开放的道路停车位的高度自动化和智能化管理，提高了使用者的停车效率，让交警们对于道路停车位的管理变得高效便捷、准确公正，也避免了难以停车造成的道路拥堵问题，并且在雷达系统的作用下，扩大了障碍物的检测范围，尤其是盲区，减小了事故的发生率，保证了停车的准确率。,一种车位感应系统
795,CN105632238A,G08G1/14,本发明公开了一种车位感应系统，包括总控制系统、手机终端、车位显示器、雷达系统、车位感应器和计时系统，所述总控系统与手机终端、车位显示器、雷达系统、计时系统分别连接，所述车位显示器与所述车位感应器连接；集计算机数据与图像处理技术、电子控制技术于一体，实现了开放的道路停车位的高度自动化和智能化管理，提高了使用者的停车效率，让交警们对于道路停车位的管理变得高效便捷、准确公正，也避免了难以停车造成的道路拥堵问题，并且在雷达系统的作用下，扩大了障碍物的检测范围，尤其是盲区，减小了事故的发生率，保证了停车的准确率。,一种车位感应系统
796,CN105549205A,G02B27/01,本发明涉及一种显示装置和显示控制方法。所述显示装置包括：液晶显示器，用于显示视频；液晶片，其覆盖于所述液晶显示器的显示区域；以及控制机构，与所述液晶显示器和所述液晶片分别连接，用于从所述液晶显示器获取所述视频的帧图像的显示时间周期，并根据所述显示时间周期向所述液晶片发送控制信号，以控制所述液晶片在每一个所述显示时间周期内交替地打开和关闭。采用本发明，能够提高LCD所显示的画面质量，改善LCD在显示高速运动图像时出现的显示模糊的问题，适用于虚拟现实眼镜等对图像显示要求较高的智能设备。,显示装置和显示控制方法
797,CN105572441A,G01R11/00,本发明公开了一种小区电力用电监察装置，包括电量显示器和接线口，所述电量显示器安装在电表的内部上方，所述电量显示器的左侧设置有显示灯，所述电量显示器的下方设置有计费显示器，所述计费显示器的下方设置有转动表盘，所述接线口安装在电表的下方。与现有技术相比，本发明的有益效果是：该小区电力用电监察装置结构科学合理，使用安全方便，计费转换装置可以直接将电量转换成电费传送到中央控制器处理装置，中央控制器处理装置将每户的电费直接通过局域网输送到业主手机和供电局接收装置，电表上设置有计费显示器，让家庭的每个人都通过看电表直接了解电费的情况。,一种小区电力用电监察装置
798,CN105634600A,H04B10/116,本发明公开了一种基于可见光通信的家庭网络系统，包括家庭网关设备、LED驱动装置和多个网络用具，其中，所述家庭网关设备通过宽带接入装置与外部网络连接，然后与个人消费终端连接，如个人电脑、手机等；所述家庭网关设备还设置有备用接口，用于各种扩展应用的安装与连接。所述LED驱动装置用于将网络信号转换为LED光信号，所述多个网络用具上分别设置有光信号接收装置，用于接收所述LED光信号。所述基于可见光通信的家庭网络系统能够简化通信光源布线，将可见光通信技术、电力线载波通信技术融合现有家庭网络。,一种基于可见光通信的家庭网络系统
799,CN105618877A,B23H5/00,本发明公开了一种多功能复合加工脉冲电源，该电源为多功能复合加工脉冲电源，电源主体为三模块结构，模块A、模块B、模块C分别为电火花加工脉冲电源、电弧加工脉冲电源、超声加工脉冲电源；三模块水平排放，箱体为水平放置的立式结构。该电源能够实现模块A、模块B、模块C三种电源模式的单独工作、相互转换和共同工作，各模块成并联回路。本发明将超声、电火花、电弧、三种加工方式所需的脉冲电源有机智能融合，并采用智能控制，结构简单。该复合脉冲电源在各加工阶段、各加工方式以不同的目标驱动，智能化的采取不同的脉冲电源，来达到提高工件加工效率、适应复杂加工方式需求的目的。,一种多功能复合加工脉冲电源
800,CN105577840A,H04L29/08,本发明涉及一种净水器数据采集处理设备及设置有该设备的网络系统，净水器数据采集处理设备包括：两个传感器集成盒，以及数据连接两个传感器集成盒的控制器，净水器的进水端和出水端各设置一个传感器集成盒，分别为进水集成盒和出水集成盒，水流依次流经进水集成盒、净水器和出水集成盒，传感器集成盒包括若干传感器，传感器能够将流经其的水流信息转换成数据信息，传感器集成盒能够将数据信息传输到控制器。系统包括网络服务器、数据存储器以及若干个净水器数据采集处理设备。净水器数据采集处理设备定时将数据发送给服务器，净水器数据采集处理设备能接受服务器的参数设置，实时显示测量各数据的值，及时对网络服务器的参数设置做出响应。,净水器数据采集处理设备及设置有该设备的网络系统
801,CN205266526U,A01G25/16,实时监测定点控量的可遥控自动喷洒及管理系统是一种可全自动灌溉及远程控制管理的装置。单片机控制电路经放大器控制水泵，在机械臂顶端的喷头通过水管与水泵相连，插在土壤中的土壤湿度传感器经A/D转换器接单片机控制电路上。巡逻车的摄像头、电机驱动电路、WiFi通讯模块接在巡逻车单片机控制电路上，夹物夹分别安放在双舵机上，双舵机分别接至电机驱动电路的输出端，摄像头安放在车模前端，双舵机安放在车模前端两侧。主机通过与单片机控制电路相连的GSM短信模块，从机通过WiFi通讯模块都与用户手机相连。系统可对各区域植物的土壤湿度准确监控、植物的生长状况进行管理，可通过手机和液晶屏进行人机交互。,实时监测定点控量的可遥控自动喷洒及管理系统
802,CN105608837A,G08B21/04,"本发明涉及智能穿戴设备领域，特别为一种人体状况及行为监控报警系统。本发明包括：主芯片，显示器，温湿度传感器，血压传感器，脑电波传感器，电子陀螺仪，心率传感器，压力传感器，硫化氢传感器，噪声检测模块，蓝牙模块,供电模块。本发明既能够监测人体的健康状况又能够监测人体的行为状况。",人体状况及行为监控报警系统
803,CN105611175A,H04N5/232,本发明公开了一种控制方法，用于控制成像装置采用反差式对焦模式进行视频录制。成像装置包括对焦镜头及显示器。控制方法包括：估算步骤、获取步骤及控制步骤。估算步骤估算对焦镜头经过对焦位置后的回退时间。获取步骤获取成像装置输出的视频。控制步骤控制显示器在成像装置开始对焦时延迟回退时间播放所述视频。此外，本发明还公开了一种控制装置及电子装置。本发明实施方式的控制方法、控制装置及电子装置，当采用反差式对焦进行视频录制时，通过预估反差式对焦过程中对焦镜头经过对焦位置回退的时间并在播放成像装置输出的视频时做出相应处理，至完成对焦时，用户将不会预览到合焦过程中的视频，改善了用户体验。,控制方法、控制装置及电子装置
804,CN105629631A,G03B13/36,本发明公开了一种控制方法，用于控制成像装置采用反差式对焦模式对焦，控制方法包括以下步骤：识别第一对焦区域中的前景区域及/或后景区域；及控制成像装置对前景区域或者后景区域对焦。本发明还公开了一种控制装置及电子装置。本发明的控制方法、控制装置及电子装置通过识别前景区域及/或后景区域并控制成像装置对前景区域或者后景区域对焦，使得成像装置对于某些前景和后景细节均比较丰富且前景与后景距离较远的场景能够成功实现对焦。,控制方法、控制装置及电子装置
805,CN105534028A,A47B21/00,本发明公开了一种双屏数据分析平台，包括柜体，柜体桌面设有多媒体安装台，多媒体安装台表面开有4个安装口，用于安装和拆卸任何光驱位大小的硬件和多功能桌面插座；柜体上表面靠近背面位置安装2根显示器用折叠支架，支架上安装显示器；柜体的正面设有可拆卸的面板，面板后横梁和支柱，形成框架；柜体内部的后背面板上设有主机安装板和阵列支架，下端还设有凹槽，凹槽内设有用于安装主机电源和网口的开口。本发明可更换桌面硬件配置，可同时支持多部手机和硬盘的数据分析；工作效率高且节约空间；内部空间布置合理、方便维护、应用方便且更安全；平台整体结构坚韧稳固不易损坏；兼容性高，提高工作效率。,一种双屏数据分析平台
806,CN105608618A,G06Q30/06,本发明提供一种购物系统和方法，该系统包括读取装置、显示装置和商品手册，商品手册中设置有与每个商品对应的标签，用于标识对应商品；读取装置中包括第一中控元件，和与第一中控元件连接的读取识别器件和第一通信接口；读取识别器件读取并识别用户选择的标签，获得标签对应的商品信息；第一中控元件将接收的商品信息通过第一通信接口发送至显示装置；显示设备显示包含接收到的各商品信息的商品清单，并供用户完成支付购买各对应商品。基于该读取商品标签的方式，用户能够方便地获取到用于实现电子购物的欲购商品信息，避免了通过手机或电脑搜索相应网页，从网页中选择欲购商品的操作复杂性，方便用户的购买操作，提高了购物便携性。,购物系统和方法
807,CN105589808A,G06F11/36,本发明公开了手机与车载蓝牙的测试方法和测试系统。其中，测试方法包括：A、PC机与手机建立连接、并通过继电器与车载装置建立连接；B、PC机控制继电器开启使车载装置工作，并控制手机打开手机蓝牙；C、PC机控制手机对当前界面截屏并保存；D、PC机将截屏图像进行多尺度模板匹配，判断截屏图像中是否含有车载蓝牙设备；如果否，则PC机保存截屏图像及当前的时间戳；是则，执行步骤E、获取车载蓝牙设备在截屏图像中的坐标；F、根据坐标选取车载蓝牙设备，使手机与车载蓝牙设备配对，并判断配对是否成功；如果配对不成功，则记录配对失败时间，并在PC机中保存当前的截屏图像。本发明需借助人工，可全天工作，节省了人力资源。,手机与车载蓝牙的测试方法和测试系统
808,CN105592419A,H04W4/02,本发明公开了一种无线ID对象定位分析处理系统，所述无线ID对象定位分析处理系统包括：无线ID工作牌、数据处理器、定位卫星；所述无线ID工作牌与数据处理器通过定位卫星实现无线通讯；所述无线ID工作牌进一步包括：GPS接收机和显示器；所述数据处理器进一步包括：电子地图仪和计算机控制器；所述电子地图仪和计算机控制器通过定位卫星无线通讯。本发明无线ID对象定位分析处理系统将无线ID模块与开关数据处理系统装置有机的结合，有选择性的选取锚节点实现定位，与传统的最小二乘算法相比，提高了定位的精确度和可靠性。,一种无线ID对象定位分析处理系统
809,CN205251184U,A47G33/00,本实用新型公开了一种新型电子香炉，包括香炉本体与香水盒，所述香水盒安装在香炉本体内，所述香水盒下端设置有加热板，所述加热板连接有电源模块，所述电源模块连接有太阳能光伏板，所述太阳能光伏板覆盖在香炉本体外侧，所述香炉本体内设置有主控模块，所述主控模块通过无线网络连接有移动客户端，所述香水盒上方设置有雾化器，所述雾化器上端设置有出气烟管，所述出气烟管上端设置有LED灯，通过对传统香炉进行改造，利用香水盒内添加香水并挥发来产生香气，避免了燃烧香产生的灰尘和有害气体，通过太阳能光伏板很好的利用太阳能为设备提供能源，人们可以通过无线网络利用手机上的移动客户端很好的控制香炉，值得推广。,一种新型电子香炉
810,CN105615842A,A61B5/01,一种电信网络宠物服装屋舍窝笼体温运动定位套用装置，整体结构主要由；壁挂式多晶硅太阳能发电总成A(1)，加长椭圆形智能宠物卧垫(8)，远红外体温探头(15)，视频摄像头总成(17)，终端微处理器PCB+外壳(21)，GPS模块天线(22)，长方形智能宠物笼舍(25)，智能宠物卧房(29)，圆形智能宠物卧窝(33)，智能宠物服装(42)，壁挂式电信网络宠物无线监护疫情分析预报显示器(51)，电信网络客服终端手机(61)，宠物电讯网络远程无线监护多参数采集疾病分析诊断计算机数据库管理系统(62)组成一体。技术特征，统一防范，集中管理，减少或避免不必要的经济损失，为可能潜在的“疫情隐患”提供可信可靠的参考依据，提高整体范围内第一紧急预报期的信息传递水平。,一种电信网络宠物服装屋舍窝笼体温运动定位套用装置
811,CN105528928A,G09B5/14,本发明提供一种交互式家教机器人系统，包括操作终端、控制盒、显示终端与机器人，所述操作终端、显示终端与机器人分别以有线或无线方式与控制盒建立连接，所述控制盒安装有控制程序、应用程序并内置通讯模块、存储模块，用于将操作终端、显示终端、机器人组网，并控制机器人、显示终端运行应用程序；所述操作终端通过应用软件进行相关控制操作；通过控制盒及现代通讯技术将机器人、显示器或电视、手机等组网，通过控制程序控制视频、图像的同步显示，丰富了机器人的家教功能应用；控制盒联网后通过网络从服务器获取欲更新的机器人应用，有利于对批量机器人终端实现程序更新与管理，降低了成本。,一种交互式家教机器人系统
812,CN105589456A,G05B23/02,本发明公开了一种电动汽车安全监控系统，包括安全数据检测单元、车辆和充电桩数据收集单元、无线通信单元、远程监控中心和数据终端，其中：安全数据检测单元包括车辆电池BMS、充电桩管理系统、绝缘检测仪、GPS，分别将车辆电池检测数据、充电桩检测数据、充电线绝缘电阻和车辆位置信息发送到车辆数据收集单元；车辆和充电桩数据收集单元采用整车控制器，收集安全数据检测单元上述各模块的检测数据，并通过GPRS网络发送给远程监控中心；远程监控中心对安全数据进行相关分析运算，找出安全隐患、预警安全问题，并将预警信息发送到数据终端，提醒相关人员及时采取措施，实现现场、监控中心、现场这样一个闭环监控，最有效及时地处理安全问题。,一种电动汽车安全监控系统
813,CN105511367A,G05B19/042,本发明公开了一种智能型物联网监控方法，通过设置在种植大棚内的传感器检测种植大棚内的环境参数和被控设备运行状态；传感器包括无线温湿度传感器阵列、摄像头、流量计和加热器监控传感器；无线温湿度传感器阵列中包括多个无线温湿度传感器(1)；传感器采集的数据通过微处理器传输到服务器端，监控终端设备通过服务器获取监控数据。该智能型物联网监控方法易于实施，能对被控设备进行主动监控，具有远程监控功能。,一种智能型物联网监控方法
814,CN105501123A,B60R1/00,本发明公开了一种车载平视增强显示设备，主要包括反射式显示模组，光学功能膜，以及图像影像源。所述的图像影像源用于为反射式显示模组提供图像影像信号，所述光学功能膜粘贴于汽车前挡风玻璃上，所述反射式显示器模组显示的图像影像经光学功能膜，反射到驾驶员的观察视角中。驾驶员不用低头即可从前挡风玻璃中观察到行车信息，从而达到平视显示的目的。由于采用反射式显示器，利用环境光作为照明光源，因此当环境光亮度越高时，其显示的图像也越清晰。当环境光亮度较低时，则采取补光措施，以保证显示清晰的图像。,一种车载平视增强显示系统
815,CN105629851A,G05B19/048,本发明公开了一种基于物联网的种植棚智能监控系统，包括微处理器、传感器、被控设备、服务器和监控终端设备；所述的传感器设置在种植大棚内，用于检测种植大棚内的环境参数和被控设备运行状态；传感器包括无线温湿度传感器阵列、摄像头、流量计和加热器监控传感器；无线温湿度传感器阵列中包括多个无线温湿度传感器(1)；所述的被控设备包括喷淋装置和加热器；传感器和被控设备均与微处理器相连；微处理器与服务器相连；监控终端设备与服务器通过有线或无线方式进行信息交互；微处理器通过无线通信模块与无线温湿度传感器通信连接。该智能监控系统功能丰富、集成度高，能针对被控设备进行主动监控，具有远程监控功能。,一种基于物联网的种植棚智能监控系统
816,CN105534482A,A61B5/00,本发明公开了一种患者能自己检测病情并及时将病情反馈给医生从而及时知道自己病况的个人用病情检查设备。本发明包括：一种个人用病情检查设备，包括检查仪和用于控制该检查仪的控制器，所述检查仪上设置有用于窥视病情的摄像头，所述控制器包括电源输入端、输入模块、CPU控制板和远程即时通信模块，所述远程即时通信模块用于让患者与医生进行沟通，从而将所述检查仪检测到的病情及时告知医生。,个人用病情检查设备
817,CN105554161A,H04L29/08,本发明公开了一种智能花盆，包括花盆本体设置于所述花盆本体上的电源模块，所述花盆本体上还设置有传感检测装置、灌溉装置、显示装置、通讯模块、拍摄装置及微控处理装置，所述通讯模块包括信号发射装置，所述信号发射装置与APP客户端通讯连接，所述微控处理装置分别与所述灌溉装置、显示装置、通讯模块、拍摄装置电连。本发明的有益效果：本装置结构简单、功能齐全且装置了解植物是否需要浇水或是屋内温度、空气质量用模块随时随地了解植物的土壤湿度、屋内温度和空气，可对植物进行灌溉可靠的对植物进实时的把控，有着很好的实用性，另外通过手机APP完成网络互动，通过游戏方式增加趣味性。,一种智能花盆及基于智能花盆的游戏社交方法
818,CN105561411A,A61M1/02,本发明公开了一种多工位多媒体智能采血成套设备，包括采血机、对称设置在所述采血机两旁的座椅、分别设置在所述座椅旁的多媒体机，所述采血机包括机架一、采血称、热合机、夹管阀，所述采血称、热合机、夹管阀设置在所述机架一上；所述多媒体机包括机架三、设置在所述机架三上的多媒体显示器。利用一台采血机配置至少两个座椅，至少可以为两个人提供采血服务，提高了采血机的利用率，也节约了采血设备所占空间。,一种多工位多媒体智能采血成套设备
819,CN105575262A,G09F9/00,本发明公开了一种带有风扇的广告机，涉及媒体播放装置技术领域。这种带有风扇的广告机，包括机座和安装在机座上的显示器，有若干台风扇和若干条用于供电子设备充电的数据线与所述电源连接，所述风扇安装于所述机座内壁，并开设有出风口，所述出风口处安装有与信息处理控制模块连接的感应装置；所述数据线的另一端穿过机座。本发明兼具有广告宣传、充电与风扇的功能，为人们生活提供了便利，使人们乐于接受广告机甚至外出时会主动寻找广告机，解决了广告机因为只具有单一的媒体传播功能，循环播放相同广告造成人们主观厌恶却不得不被动接受，广告的宣传效果不佳的问题。,带有风扇的广告机
820,CN105632376A,G09F27/00,本发明公开了一种带有风扇的广告机，涉及媒体播放装置技术领域。这种带有风扇的广告机，包括机座和安装在机座上的显示器，所述机座内部安装有电源与信息处理控制模块，有若干台空气净化器、若干台风扇和若干条用于供电子设备充电的数据线与电源连接，空气净化器和风扇安装于机座内壁，在机座外壁开设有相应的出风口，出风口处安装有与信息处理控制模块连接的感应装置；数据线的另一端穿过机座。本发明兼具有广告宣传、充电与风扇的功能，为人们生活提供了便利，使人们乐于接受广告机甚至外出时会主动寻找广告机，解决了广告机因为只具有单一的媒体传播功能，循环播放相同广告造成人们主观厌恶却不得不被动接受，广告的宣传效果不佳的问题。,新型广告机
821,CN105632375A,G09F27/00,"本发明公开了一种多功能广告机，涉及媒体播放装置技术领域。这种多功能广告机，包括机座和安装在机座上的显示器，机座内部安装有电源与信息处理控制模块,有电子罗盘安装在所述机座的顶端，电子罗盘将测量到的方向信息通过数字信号传输给信息处理控制模块，信息处理控制模块将该方向信息转化为图像信息并在显示器上显示，有若干台风扇和若干条用于供电子设备充电的数据线与所述电源连接，风扇安装机座内壁，并开设有出风口，出风口处安装有与信息处理控制模块连接的感应装置；所述数据线的另一端穿过机座。本发明解决了广告机因为只具有单一的媒体传播功能，循环播放相同广告造成人们主观厌恶却不得不被动接受，广告的宣传效果不佳的问题。",多功能广告机
822,CN105632377A,G09F27/00,本发明公开了一种可充电的广告机，涉及媒体播放装置技术领域。这种可充电的广告机，包括机座和安装在机座上的显示器，所述机座内部安装有电源与信息处理控制模块，有一水平托板位于所述显示器的下方位置与所述机座铰接，在所述机座位于与所述托板铰接位置的上方距离所述托板宽度的相应位置设置有限制所述托板翻折的挡块，所述挡块通过销轴与所述机座铰接；所述电源还连接有若干条用于电子设备充电的数据线，所述数据线的另一端穿过机座。本发明兼具有广告宣传、充电与可搁置物品的功能，解决了广告机因为只具有单一的媒体传播功能，循环播放相同广告造成人们主观厌恶却不得不被动接受，因此影响广告的宣传效果的问题。,可充电的广告机
823,CN105487677A,G06F3/01,本发明公开了一种儿童行为及运动轨迹监测系统及其方法，包括CPU处理器和与CPU处理器连接的运动传感器、人体体征检测器、GPS定位追踪模块、显示器和无线收发单元，无线收发单元与后台数据库服务器连接，无线收发单元与智能手机无线连接。本发明是一种集大数据采集、分析和应用为一体的综合方案，在定位轨迹追踪的基础上，导入运动行为轨迹和APP虚拟宠物游戏方式，通过源自儿童运动量转换能量值的宠物喂养的生长体态来动态反应儿童运动状况，从而建立和促进亲子交流与沟通。可应用于儿童位置定位及其运动行为追踪监控，激发儿童运动兴趣和培养儿童运动行为习惯，在儿童的人格塑造和体格成长过程中起到举足轻重的作用。,一种儿童行为及运动轨迹监测系统及其方法
824,CN105551417A,G09G3/20,本发明公开了一种具有可见光通信功能的液晶显示器，包括背光源、液晶屏和可见光耦合装置，所述液晶屏包括依次连接的控制电路、TFT阵列、液晶层和彩色滤光片薄膜；所述背光源与液晶屏相连接；所述可见光耦合装置与液晶屏相连接；所述可见光耦合装置将视频信号和可见光信号进行耦合，所述可见光耦合装置的电信号通过控制电路来控制TFT阵列的电压，所述TFT阵列的电压控制液晶屏液晶分子的扭转，所述液晶层分子的扭转控制背光源所发出的光通量，从而将电信号转换为光信号。具有将可见光通信融合进液晶显示器中、增加了液晶显示器的产品功能和为人们提供了新的网络接入口等优点。,一种具有可见光通信功能的液晶显示器
825,CN205281730U,G08B19/00,本实用新型提供了一种小区水电监控器，包括机体，机体内部设有隔板，机体内部底端设有电源盒、备用电源和通信装置，隔板上设有信息处理器、电压监控装置、供水监控装置和报警装置，所述供水监控装置包括用于监控小区各储水箱水位的水位监控装置和用于监控与各储水箱匹配的电磁阀运行的电磁阀监控装置；所述机体的顶部设有用于输入信息的键盘、用于显示信息的显示器和用于配合报警装置工作的扬声器和报警灯，机体的顶部还设有电源指示灯和设备故障指示灯。它能够对小区的供电和供水情况进行良好的监控，出现异常情况时，能够准确显示并记录异常信息，同时发出警报通知小区物业人员及业主，便于维修人员及时进行维修。,小区水电监控器
826,CN105477734A,A61M5/14,本发明涉及一种智能输液装置，其属于医疗用具技术领域。本发明的技术方案是：智能输液装置，包括支撑架和输液臂托，其特征是：在支撑架右侧设有固定座椅，固定座椅左侧通过座椅滑动套管和支撑架连接在一起，固定座椅右侧设有折叠椅座，折叠椅座通过椅座折叠连接转轴和固定座椅连接在一起，折叠椅座上侧设有防护座垫，固定座椅下侧设有座椅支撑连接器，座椅支撑连接器下侧设有液压升降支撑臂。本发明结构简单、使用方便，在对病人进行输液护理时操作简单，省时省力，减轻了医护人员的工作难度。,智能输液装置
827,CN105561426A,A61M5/14,本发明提供一种用于输液治疗的管理系统，包括输液端和接受终端，所述输液端包括信息录入模块，信息存储模块，设定启动模块，信息交互模块，重力感应装置，运算模块；本发明还包括使用了上述一种用于输液治疗的管理系统的装置。本发明能够有效解决解决医疗的输液管理工作，使得医护人员实现输液管理的便捷，提高工作效率，降低病人输液治疗过程中的危险。,一种用于输液治疗的管理系统及装置
828,CN105509662A,G01B11/30,本发明涉及包装机技术领域，尤其涉及包装机光藕检测系统，其包括有光藕电路板、通信模块、电脑主机、产品治具，光藕电路板设置在产品治具顶部，光藕电路板上端面设有多个光藕元件，利用多个光藕元件得到的光亮值组合判断手机屏蔽罩的平整度符不符合要求，从而判定产品是否良品，本发明利用光藕元件进行检测，光藕元件感应速度比较快，检测效率高，检测精度高，检测精度稳定，误判率低。,包装机光藕检测系统
829,CN205283217U,H02J7/00,本实用新型公开了一种快速充电器，包括充电输入端、控制器、充电输出端，充电输入端与控制器的输入端连接，控制器的输出端与充电输出端连接，控制器集成有DC-DC升压电路和第一控制芯片U1。充电输入端发送电压信号至控制器内的第一控制芯片U1，第一控制芯片U1接收可支持高压充电信号，第一控制芯片U1发送升压信号至DC-DC升压电路，DC-DC升压电路发送升压后的电压信号至充电输出端。当充电输出端接上手机后，若手机支持高压充电，则手机用户空间的hvdcp(高压直流充电)进程将会启动，第一控制芯片U1发送升压信号至DC-DC升压电路，经升压电路升压后，充电器输出高电压，实现高电压快速充电。,快速充电器
830,CN105527600A,G01R35/02,一种电流互感器状态监测系统及方法，其特征在于，所述电流互感器状态监测系统包括：控制器单元、电流互感器监测单元、温度监测单元、湿度监测单元、无线通信单元、监控处理单元、状态显示单元、语音报警单元、供电单元。本发明能够在线监测电流互感器的运行状态，能够实时采集电流互感器的运行参数，能够实现站内电流互感器监测数据的无线传输，能够对电流互感器的运行故障进行识别诊断，实现对电流互感器状态的监测和故障预警，对电流互感器故障信息进行语音报警，将故障报警信息无线发送给工作人员及时处理，保证电流互感器的正常运行。,一种电流互感器状态监测系统及方法
831,CN105447421A,G06F21/84,本发明涉及屏幕隐私保护领域，尤其，涉及一种基于显示器颜色通道分离的实现屏幕显示信息隐私保护的方法。其包括：在屏幕控制设备端运行的进行图像的颜色通道控制的显示控制模块，所述显示控制模块控制将要显示图像的多个颜色通道之中的一个或多个进行非正常输出，其余颜色通道进行正常输出或等比例减小输出;在用户侧使用的能够滤除非正常输出颜色通道所发出光线，同时保留正常输出颜色通道所发出光线的滤光片装置。本发明所述屏幕显示信息隐私保护方法具有无需改动显示器硬件、全视角隐私保护、使用方便、便于切换正常模式与隐私保护模式的特点。,一种实现屏幕显示信息隐私保护的方法
832,CN105468159A,G06F3/01,本发明公开了一种基于AR增强现实的旅游指示系统，包括：一旅游画册，画册上印刷有旅游传感图片；一AR增强网络服务器，其与处理单元双向联通，用于存放旅游景点的三维模型贴图；一图像采集装置，图像采集装置采集旅游传感图片的数据信息；一处理单元，其分别连接图像采集装置和AR增强网络服务器，其接受图像采集装置传输的旅游传感图片的数据信息，并下载AR增强网络服务器中的三维模型贴图，用于旅游传感图片与三维模型贴图的匹配；一显示器，其与处理单元相连，用于播放相匹配的三维模型贴图。一种基于AR增强现实的旅游指示系统及其方法，能够满足旅行相关资源信息的综合及时更新，方便、快捷和人性化。,一种基于AR增强现实的旅游指示系统及其方法
833,CN205267410U,A47B21/00,本实用新型公开了一种计算机桌面安装架，包括一对安装侧架、显示器板、一对插板侧槽、一对侧架底座、一对侧插接槽、手机座、手机插槽、水杯座、水杯插槽、多个固定通孔、多根固定插销、多个USB连接口及一对功放；显示器板通过插板侧槽连安装侧架，侧架底座设在安装侧架底部；手机座、水杯座通过侧插接槽设在安装侧架上，手机插槽设在手机座内，水杯插槽设在水杯座内，固定通孔设在安装侧架及显示器板上，固定插销插固定通孔内，USB连接口及功放嵌在安装侧架的外侧端面上。本实用新型将置于桌面的显示器、键盘和其他物件分层摆放，保持桌面的整洁，扩大了桌面的可用空间。,计算机桌面安装架
834,CN105429659A,H04B1/16,本发明提供一种近距离通信服务装置，至少包括可采用广播方式发送数据且广播距离有限的发送端子装置和可以在不需要事先与发送端子装置建立通信链路就可直接接收发送端子装置采用广播方式发送的数据并可根据内容选择接收数据的接收端子装置两个部分，发送端子装置数量受通信带宽限制但接收端子装置数量不受通信带宽限制；本装置可以无线方式或有线方式提供音频、视频、图片、文本或指令等数据服务，数据可以无线电波、光波、导电线缆的电信号或导光线缆的光信号形式传输，接收端子装置可具有以可视、可听、可闻、可温感或可触感方式展示所接收数据的部件或其组合。本发明提供的近距离通信服务装置方便的实现了近距离通信服务，减少流量压力和成本。,一种近距离通信服务装置
